kalimat,kata,entitas,postag
1818,Beberapa,O,CD
1818,trader,O,NN
1818,/,O,Z
1818,pemain,O,NN
1818,saham,O,NN
1818,menunjukkan,O,VB
1818,bahwa,O,SC
1818,ketika,O,SC
1818,perusahaan,O,NN
1818,broker,O,NN
1818,besar,O,JJ
1818,mundur,O,VB
1818,dari,O,IN
1818,program,O,NN
1818,perdagangan,O,NN
1818,untuk,O,SC
1818,rekening,O,NN
1818,mereka,O,PRP
1818,atau,O,CC
1818,untuk,O,SC
1818,klien,O,NN
1818,",",O,Z
1818,kesempatan,O,NN
1818,naik,O,VB
1818,untuk,O,SC
1818,yang,O,SC
1818,lain,O,JJ
1818,untuk,O,SC
1818,terus,O,RB
1818,terlibat,O,VB
1818,dalam,O,IN
1818,praktek,O,NN
1818,kontroversional,O,JJ
1818,.,O,Z
1819,Itulah,O,NN
1819,yang,O,SC
1819,terjadi,O,VB
1819,kemarin,O,NN
1819,.,O,Z
1820,Gerakan,O,NN
1820,tersebut,O,PR
1820,rally,O,FW
1820,meskipun,O,SC
1820,",",O,Z
1820,hanya,O,RB
1820,kekhawatiran,O,NN
1820,mengenai,O,IN
1820,harga,O,NN
1820,saham,O,NN
1820,untuk,O,SC
1820,jangka,O,NN
1820,pendek,O,NN
1820,.,O,Z
1821,Kecuali,O,NNP
1821,jika,O,SC
1821,cadangan,O,NN
1821,Bank,O,NNP
1821,Sentral,O,NNP
1821,/,O,Z
1821,the,O,NNP
1821,Federal,O,NNP
1821,Reserve,O,NNP
1821,menurunkan,O,VB
1821,tingkat,O,NN
1821,suku,O,NN
1821,bunga,O,NN
1821,segera,O,RB
1821,untuk,O,SC
1821,menstimulasi,O,NN
1821,ekonomi,O,NN
1821,",",O,Z
1821,laba,O,NN
1821,akan,O,MD
1821,tetap,O,RB
1821,mengecewakan,O,VB
1821,.,O,Z
1822,Berita,O,NN
1822,ekonomi,O,NN
1822,utama,O,JJ
1822,kemarin,O,NN
1822,-,O,Z
1822,-,O,Z
1822,kenaikan,O,NN
1822,sebesar,O,JJ
1822,0.2,O,CD
1822,%,O,SYM
1822,pada,O,IN
1822,indeks,O,NN
1822,bulan,O,NN
1822,september,TIM,NN
1822,dari,O,IN
1822,indikator,O,NN
1822,ekonomi,O,NN
1822,utama,O,JJ
1822,-,O,Z
1822,-,O,Z
1822,berdampak,O,VB
1822,kecuali,O,VB
1822,pada,O,IN
1822,pasar,O,NN
1822,keuangan,O,NN
1822,.,O,Z
1823,Tapi,O,CC
1823,potongan,O,NN
1823,berita,O,NN
1823,penting,O,JJ
1823,berikutnya,O,RB
1823,mengenai,O,IN
1823,kesehatan,O,NN
1823,ekonomi,O,NN
1823,-,O,Z
1823,-,O,Z
1823,pelepasan,O,NN
1823,pagi,O,NN
1823,ini,O,PR
1823,atas,O,IN
1823,survei,O,NN
1823,manajer,O,NN
1823,pembelian,O,NN
1823,nasional,O,JJ
1823,untuk,O,SC
1823,bulan,O,NN
1823,Oktober,TIM,NNP
1823,-,O,Z
1823,-,O,Z
1823,dapat,O,MD
1823,menahan,O,VB
1823,investor,O,NN
1823,untuk,O,SC
1823,bertindak,O,VB
1823,.,O,Z
1824,Jika,O,SC
1824,survei,O,NN
1824,nasional,O,JJ
1824,mengkonfirmasi,O,VB
1824,dalam,O,IN
1824,bidang,O,NN
1824,manufaktur,O,NN
1824,",",O,Z
1824,itu,O,PR
1824,dapat,O,MD
1824,menekan,O,VB
1824,lebih,O,RB
1824,lanjut,O,VB
1824,harga,O,NN
1824,obligasi,O,NN
1824,sambil,O,JJ
1824,mendukung,O,VB
1824,harga,O,NN
1824,saham,O,NN
1824,dan,O,CC
1824,dolar,O,NN
1824,.,O,Z
1825,Sedangkan,O,CC
1825,",",O,Z
1825,investor,O,NN
1825,obligasi,O,NN
1825,bekerja,O,VB
1825,di,O,IN
1825,bawah,O,NN
1825,beban,O,NN
1825,debat,O,NN
1825,batas,O,NN
1825,atas,O,IN
1825,hutang,O,NN
1825,nasional,O,JJ
1825,walaupun,O,SC
1825,Departemen,O,NNP
1825,Keuangan,O,NNP
1825,diharapakan,O,VB
1825,mengumumkan,O,VB
1825,rincian,O,NN
1825,pendanaan,O,NN
1825,ulang,O,VB
1825,operasi,O,NN
1825,kuartalan,O,NN
1825,november,TIM,NN
1825,hari,O,NN
1825,ini,O,PR
1825,",",O,Z
1825,jadwal,O,NN
1825,november,TIM,NN
1825,79,TIM,CD
1825,dapat,O,MD
1825,dimundurkan,O,VB
1825,kecuali,O,NN
1825,kongres,O,NN
1825,dan,O,CC
1825,presiden,O,NN
1825,bertindak,O,VB
1825,segera,O,RB
1825,untuk,O,SC
1825,menaikkan,O,VB
1825,batas,O,NN
1825,hutang,O,NN
1825,nasional,O,JJ
1825,.,O,Z
1826,Dalam,O,IN
1826,aktivitas,O,NN
1826,pasar,O,NN
1826,utama,O,JJ
1826,kemarin,O,NN
1826,:,O,Z
1826,Harga,O,NN
1826,saham,O,NN
1826,bergerak,O,VB
1826,dalam,O,IN
1826,perdagangan,O,NN
1826,aktif,O,JJ
1826,.,O,Z
1827,Volume,O,NN
1827,atas,O,IN
1827,Bursa,O,NNP
1827,Efek,O,NNP
1827,New,O,NNP
1827,York,O,NNP
1827,/,O,Z
1827,Stock,O,NNP
1827,Exchange,O,NNP
1827,berjumlah,O,VB
1827,176.1,O,CD
1827,juta,O,CD
1827,lembar,O,NND
1827,saham,O,NN
1827,.,O,Z
1828,Mempercepat,O,NN
1828,pendapatan,O,NN
1828,(,O,Z
1828,Advancing,O,FW
1828,issues,O,FW
1828,),O,Z
1828,pada,O,IN
1828,Big,O,NNP
1828,Board,O,NNP
1828,(,O,Z
1828,Bursa,O,NNP
1828,Efek,O,NNP
1828,New,LOC,NNP
1828,York,LOC,NNP
1828,),O,Z
1828,menaikkan,O,VB
1828,sebelum,O,SC
1828,decliners,O,NN
1828,penurunan,O,NN
1828,obligasi,O,NN
1828,sebesar,O,JJ
1828,"1,111",O,CD
1828,dari,O,IN
1828,kenaikan,O,NN
1828,harga,O,NN
1828,obligasi,O,NN
1828,.,O,Z
1829,Obligasi,O,NN
1829,30,O,CD
1829,tahun,O,NN
1829,tolok,O,NN
1829,ukur,O,NN
1829,Departemen,O,NNP
1829,Keuangan,O,NNP
1829,naik,O,VB
1829,kurang,O,RB
1829,dari,O,IN
1829,seperempat,O,CD
1829,poin,O,NN
1829,",",O,Z
1829,atau,O,CC
1829,kurang,O,RB
1829,dari,O,IN
1829,$,O,SYM
1829,2.50,O,CD
1829,untuk,O,SC
1829,setiap,O,CD
1829,$,O,SYM
1829,"1,000",O,CD
1829,dari,O,IN
1829,jumlah,O,NN
1829,/,O,Z
1829,nilai,O,NN
1829,pertama,O,OD
1829,(,O,Z
1829,face,O,FW
1829,amount,O,FW
1829,),O,Z
1829,.,O,Z
1830,Nilai,O,NN
1830,dolar,O,NN
1830,naik,O,VB
1830,terhadap,O,IN
1830,kebanyakan,O,CD
1830,mata,O,NN
1830,uang,O,NN
1830,asing,O,JJ
1830,.,O,Z
1831,Pada,O,IN
1831,perdagangan,O,NN
1831,sore,O,NN
1831,akhir,O,NN
1831,di,O,IN
1831,New,LOC,NNP
1831,York,LOC,NNP
1831,",",O,Z
1831,dolar,O,NN
1831,berada,O,VB
1831,pada,O,IN
1831,1.8415,O,CD
1831,marks,O,NN
1831,dan,O,CC
1831,142.85,O,CD
1831,yen,O,NN
1831,dibandingkan,O,VB
1831,dengan,O,IN
1831,1.8340,O,CD
1831,marks,O,NN
1831,dan,O,CC
1831,141.90,O,CD
1831,yen,O,NN
1831,pada,O,IN
1831,akhir,O,NN
1831,Monday,TIM,NNP
1831,.,O,Z
1832,Bouygues,ORG,NNP
1832,S.A,ORG,NNP
1832,.,ORG,Z
1832,",",O,Z
1832,sebuah,O,NND
1832,perusahaan,O,NN
1832,konstruksi,O,NN
1832,terdisifikasi,O,NN
1832,berbasis,O,VB
1832,Paris,O,NNP
1832,",",O,Z
1832,mengatakan,O,VB
1832,laba,O,NN
1832,gabungan,O,NN
1832,untuk,O,SC
1832,paruh,O,NN
1832,pertama,O,OD
1832,1989,TIM,CD
1832,",",O,Z
1832,setelah,O,SC
1832,pembayaran,O,NN
1832,terhadap,O,IN
1832,bunga,O,NN
1832,minoritas,O,NN
1832,",",O,Z
1832,naik,O,VB
1832,hingga,O,IN
1832,188,O,CD
1832,juta,O,CD
1832,francs,O,NN
1832,Perancis,O,NNP
1832,(,O,Z
1832,$,O,SYM
1832,30.2,O,CD
1832,juta,O,CD
1832,),O,Z
1832,-,O,Z
1832,dari,O,IN
1832,65,O,CD
1832,juta,O,CD
1832,francs,O,NN
1832,tahun,O,NN
1832,sebelumnya,O,SC
1832,.,O,Z
1833,Pendapatan,O,NN
1833,naik,O,VB
1833,21,O,CD
1833,%,O,SYM
1833,hingga,O,IN
1833,22.61,O,CD
1833,miliar,O,CD
1833,francs,O,NN
1833,dari,O,IN
1833,18.69,O,CD
1833,miliar,O,CD
1833,francs,O,NN
1833,.,O,Z
1834,Tapi,O,CC
1834,Bouygues,ORG,NNP
1834,mengatakan,O,VB
1834,laba,O,NN
1834,paruh,O,NN
1834,pertamanya,O,RB
1834,tidak,O,NEG
1834,mengindikasikan,O,VB
1834,tren,O,NN
1834,sepanjang,O,NN
1834,tahun,O,NN
1834,karena,O,SC
1834,sifat,O,VB
1834,musiman,O,NN
1834,yang,O,SC
1834,tinggi,O,JJ
1834,dari,O,IN
1834,kebanyakan,O,CD
1834,aktivitas-aktivitas,O,NN
1834,perusahaan,O,NN
1834,.,O,Z
1835,Untuk,O,SC
1835,keseluruhan,O,NN
1835,1988,TIM,CD
1835,",",O,Z
1835,Bouygues,O,NNP
1835,mendapatkan,O,VB
1835,laba,O,NN
1835,keseluruhan,O,NN
1835,sebesar,O,JJ
1835,519,O,CD
1835,juta,O,CD
1835,francs,O,NN
1835,",",O,Z
1835,setelah,O,SC
1835,pembayaran,O,NN
1835,kepada,O,IN
1835,bunga,O,NN
1835,minoritas,O,NN
1835,",",O,Z
1835,atas,O,IN
1835,pendapatan,O,NN
1835,sebesar,O,JJ
1835,50,O,CD
1835,miliar,O,CD
1835,francs,O,NN
1835,.,O,Z
1836,Presiden,O,NN
1836,terpilih,O,VB
1836,Joko,PER,NNP
1836,Widodo,PER,NNP
1836,mengungkapkan,O,VB
1836,pihaknya,O,RB
1836,tidak,O,NEG
1836,akan,O,MD
1836,membedakan,O,VB
1836,spesifikasi,O,NN
1836,kandidat,O,NN
1836,menteri,O,NN
1836,yang,O,SC
1836,diusung,O,VB
1836,oleh,O,IN
1836,partai,O,NN
1836,politik,O,NN
1836,pengusung,O,NN
1836,maupun,O,CC
1836,pendukung,O,NN
1836,.,O,Z
1837,"""",O,Z
1837,Ya,O,NNP
1837,sama,O,JJ
1837,dong,O,VB
1837,.,O,Z
1837,Masak,O,NNP
1837,dibedakan,O,VB
1837,",",O,Z
1837,"""",O,Z
1837,ujar,O,VB
1837,Joko,PER,NNP
1837,Widodo,PER,NNP
1837,atau,O,CC
1837,yang,O,SC
1837,karib,O,JJ
1837,disapa,O,WH
1837,Jokowi,PER,NNP
1837,di,O,IN
1837,Kantor,LOC,NNP
1837,Transisi,O,NNP
1837,Joko,PER,NNP
1837,Widodo,PER,NNP
1837,-,O,NNP
1837,Jusuf,PER,NNP
1837,Kalla,PER,NNP
1837,di,O,IN
1837,Jalan,LOC,NNP
1837,Situbondo,LOC,NNP
1837,nomor,LOC,NN
1837,10,LOC,CD
1837,",",LOC,Z
1837,Menteng,LOC,NNP
1837,",",LOC,Z
1837,Jakarta,LOC,NNP
1837,Pusat,LOC,NNP
1837,",",O,Z
1837,Kamis,TIM,NNP
1837,(,TIM,Z
1837,25/9/2014,TIM,CD
1837,),TIM,Z
1837,.,O,Z
1838,Jokowi,PER,NNP
1838,mengatakan,O,VB
1838,",",O,Z
1838,meski,O,SC
1838,memiliki,O,VB
1838,hak,O,NN
1838,prerogatif,O,JJ
1838,memilih,O,VB
1838,siapa,O,WH
1838,menteri-menterinya,O,RB
1838,",",O,Z
1838,ia,O,PRP
1838,tetap,O,RB
1838,akan,O,MD
1838,melakukan,O,VB
1838,komunikasi,O,NN
1838,dengan,O,IN
1838,para,O,DT
1838,ketua,O,NN
1838,umum,O,JJ
1838,partai,O,NN
1838,mengenai,O,IN
1838,menteri,O,NN
1838,yang,O,SC
1838,diusung,O,VB
1838,parpol,O,NN
1838,.,O,Z
1839,"""",O,Z
1839,Nanti,O,NN
1839,dengan,O,IN
1839,semua,O,CD
1839,partai,O,NN
1839,saya,O,PRP
1839,akan,O,MD
1839,berbicara,O,VB
1839,.,O,Z
1839,Tapi,O,CC
1839,nama,O,NN
1839,(,O,Z
1839,menteri,O,NN
1839,),O,Z
1839,saja,O,RB
1839,belum,O,NEG
1839,",",O,Z
1839,"""",O,Z
1839,ucap,O,VB
1839,Jokowi,PER,NNP
1839,.,O,Z
1840,Seperti,O,IN
1840,diketahui,O,VB
1840,",",O,Z
1840,Jokowi-JK,O,NNP
1840,telah,O,MD
1840,menetapkan,O,VB
1840,postur,O,NN
1840,kabinetnya,O,RB
1840,sebanyak,O,CD
1840,34,O,CD
1840,kementerian,O,NN
1840,.,O,Z
1841,Komposisi,O,NN
1841,menteri,O,NN
1841,pun,O,RP
1841,dibagi,O,RB
1841,dua:,O,VB
1841,18,O,CD
1841,menteri,O,NN
1841,dari,O,IN
1841,profesional,O,JJ
1841,dan,O,CC
1841,16,O,CD
1841,menteri,O,NN
1841,dari,O,IN
1841,profesional,O,JJ
1841,yang,O,SC
1841,bernaung,O,VB
1841,di,O,IN
1841,partai,O,NN
1841,politik,O,NN
1841,.,O,Z
1842,Badan,ORG,NNP
1842,Pengawas,ORG,NNP
1842,Pemilu,ORG,NNP
1842,(,ORG,Z
1842,Bawaslu,ORG,NNP
1842,),ORG,Z
1842,menyampaikan,O,VB
1842,temuannya,O,RB
1842,ada,O,VB
1842,sekitar,O,IN
1842,4.1,O,CD
1842,juta,O,CD
1842,pemilih,O,NN
1842,berdasar,O,NN
1842,DP4,O,NNP
1842,(,O,Z
1842,Data,O,NNP
1842,Penduduk,O,NNP
1842,Potensial,O,NNP
1842,Pemilih,O,NNP
1842,Pemilu,O,NNP
1842,),O,Z
1842,salah,O,NN
1842,administrasi,O,NN
1842,",",O,Z
1842,namun,O,CC
1842,KPU,ORG,NNP
1842,baru,O,MD
1842,mengetahuinya,O,RB
1842,.,O,Z
1843,Komisioner,O,NNP
1843,KPU,O,NNP
1843,",",O,Z
1843,Hadar,PER,NNP
1843,Nafis,PER,NNP
1843,Gumay,PER,NNP
1843,mengaku,O,VB
1843,baru,O,MD
1843,mengetahui,O,VB
1843,temuan,O,NN
1843,KPU,ORG,NNP
1843,.,O,Z
1844,Sehingga,O,SC
1844,dalam,O,IN
1844,proses,O,NN
1844,pemutakhiran,O,NN
1844,data,O,NN
1844,pemilih,O,VB
1844,tidak,O,NEG
1844,sempat,O,MD
1844,terpantau,O,VB
1844,.,O,Z
1845,"""",O,Z
1845,Data,O,NN
1845,itu,O,PR
1845,baru,O,JJ
1845,kami,O,PRP
1845,ketahui,O,VB
1845,hari,O,NN
1845,ini,O,PR
1845,",",O,Z
1845,"""",O,Z
1845,ujarnya,O,RB
1845,di,O,IN
1845,DPR,LOC,NNP
1845,",",LOC,Z
1845,Jakarta,LOC,NNP
1845,",",O,Z
1845,Senin,TIM,NNP
1845,(,TIM,Z
1845,15/7/2013,TIM,CD
1845,),TIM,Z
1845,.,O,Z
1846,Menurut,O,IN
1846,Hadar,PER,NNP
1846,",",O,Z
1846,KPU,ORG,NNP
1846,kendati,O,SC
1846,menggunakan,O,VB
1846,DP4,O,CD
1846,dari,O,IN
1846,Kementerian,O,NNP
1846,Dalam,O,NNP
1846,Negeri,O,NNP
1846,",",O,Z
1846,namun,O,CC
1846,dalam,O,IN
1846,proses,O,NN
1846,pemutakhiran,O,NN
1846,data,O,NN
1846,di,O,IN
1846,lapangan,O,NN
1846,tidak,O,NEG
1846,menemukan,O,VB
1846,kesalahan,O,NN
1846,",",O,Z
1846,sebagaimana,O,SC
1846,temuan,O,NN
1846,Bawaslu,ORG,NNP
1846,.,O,Z
1847,Salah,O,NN
1847,satu,O,CD
1847,temuan,O,NN
1847,yang,O,SC
1847,diakui,O,VB
1847,KPU,ORG,NNP
1847,adanya,O,NN
1847,NIK,O,NNP
1847,(,O,Z
1847,Nomor,O,NNP
1847,Induk,O,NNP
1847,Kependudukan,O,NNP
1847,),O,Z
1847,ganda,O,NN
1847,.,O,Z
1848,Namun,O,CC
1848,",",O,Z
1848,angkanya,O,RB
1848,tidak,O,NEG
1848,sebanyak,O,CD
1848,yang,O,SC
1848,ditemukan,O,VB
1848,Bawaslu,ORG,NNP
1848,sampai,O,IN
1848,jutaan,O,NN
1848,.,O,Z
1849,Ia,O,PRP
1849,memastikan,O,VB
1849,akan,O,MD
1849,memperbaiki,O,VB
1849,temuan,O,NN
1849,Bawaslu,ORG,NNP
1849,saat,O,NN
1849,perbaikan,O,NN
1849,DPS,O,NNP
1849,.,O,Z
1850,Wakil,O,NNP
1850,Ketua,O,NNP
1850,Umum,O,NNP
1850,Partai,ORG,NNP
1850,Demokrat,ORG,NNP
1850,Nurhayati,PER,NNP
1850,Ali,PER,NNP
1850,Assegaf,PER,NNP
1850,mengatakan,O,VB
1850,",",O,Z
1850,faktor,O,NN
1850,utama,O,JJ
1850,yang,O,SC
1850,membuat,O,VB
1850,Partai,ORG,NNP
1850,Demokrat,ORG,NNP
1850,bisa,O,MD
1850,besar,O,JJ
1850,seperti,O,IN
1850,saat,O,NN
1850,ini,O,PR
1850,ialah,O,VB
1850,karena,O,SC
1850,pengaruh,O,NN
1850,dari,O,IN
1850,Ketua,O,NNP
1850,Umum,O,NNP
1850,Partai,ORG,NNP
1850,Demokrat,ORG,NNP
1850,saat,O,NN
1850,ini,O,PR
1850,",",O,Z
1850,Susilo,PER,NNP
1850,Bambang,PER,NNP
1850,Yudhoyono,PER,NNP
1850,.,O,Z
1851,Nurhayati,PER,NNP
1851,lalu,O,CC
1851,membandingkan,O,VB
1851,Partai,ORG,NNP
1851,Demokrat,ORG,NNP
1851,dengan,O,IN
1851,Partai,ORG,NNP
1851,Demokrasi,ORG,NNP
1851,Indonesia,ORG,NNP
1851,Perjuangan,ORG,NNP
1851,yang,O,SC
1851,juga,O,RB
1851,besar,O,JJ
1851,karena,O,SC
1851,faktor,O,NN
1851,ketokohan,O,NN
1851,pemimpinnya,O,RB
1851,.,O,Z
1852,"""",O,Z
1852,Kalau,O,SC
1852,di,O,IN
1852,Indonesia,O,NNP
1852,misalnya,O,RB
1852,",",O,Z
1852,PDI-P,ORG,NNP
1852,lahir,O,VB
1852,dan,O,CC
1852,besar,O,JJ
1852,karena,O,SC
1852,trahnya,O,VB
1852,Soekarno,PER,NNP
1852,.,O,Z
1852,Megawati,PER,NNP
1852,akan,O,MD
1852,tetap,O,RB
1852,memegang,O,VB
1852,trahnya,O,NN
1852,karena,O,SC
1852,Soekarno,PER,NNP
1852,.,O,Z
1852,Sama,O,NNP
1852,halnya,O,RB
1852,dengan,O,IN
1852,Demokrat,ORG,NNP
1852,.,O,Z
1852,Demokrat,ORG,NNP
1852,lahir,O,VB
1852,dan,O,CC
1852,besar,O,JJ
1852,karena,O,SC
1852,SBY,PER,NNP
1852,",",O,Z
1852,"""",O,Z
1852,ujar,O,VB
1852,Nurhayati,PER,NNP
1852,",",O,Z
1852,di,O,IN
1852,Kompleks,LOC,NNP
1852,Parlemen,LOC,NNP
1852,Senayan,LOC,NNP
1852,",",LOC,Z
1852,Jakarta,LOC,NNP
1852,",",O,Z
1852,Kamis,TIM,NNP
1852,(,TIM,Z
1852,18/12/2014,TIM,CD
1852,),TIM,Z
1852,.,O,Z
1853,Nurhayati,PER,NNP
1853,mengatakan,O,VB
1853,",",O,Z
1853,hampir,O,RB
1853,sebagian,O,CD
1853,besar,O,JJ
1853,kader,O,NN
1853,Demokrat,O,NNP
1853,",",O,Z
1853,termasuk,O,VB
1853,dirinya,O,RB
1853,",",O,Z
1853,masuk,O,VB
1853,menjadi,O,VB
1853,kader,O,NN
1853,Demokrat,O,NNP
1853,karena,O,SC
1853,faktor,O,NN
1853,SBY,O,NNP
1853,.,O,Z
1854,Berdasarkan,O,VB
1854,hal,O,NN
1854,itu,O,PR
1854,pulalah,O,VB
1854,",",O,Z
1854,mayoritas,O,NN
1854,kader,O,NN
1854,berlambang,O,NN
1854,"""",O,Z
1854,segitiga,O,CD
1854,mercy,O,FW
1854,"""",O,Z
1854,tersebut,O,PR
1854,menginginkan,O,VB
1854,agar,O,SC
1854,SBY,O,NNP
1854,mencalonkan,O,VB
1854,kembali,O,VB
1854,menjadi,O,VB
1854,ketua,O,NN
1854,umum,O,JJ
1854,pada,O,IN
1854,2015,O,CD
1854,mendatang,O,VB
1854,.,O,Z
1855,"""",O,Z
1855,Kami,O,PRP
1855,ingin,O,RB
1855,SBY,O,NNP
1855,benar-benar,O,RB
1855,pimpin,O,VB
1855,partai,O,NN
1855,ini,O,PR
1855,",",O,Z
1855,partai,O,NN
1855,yang,O,SC
1855,dibesarkan,O,VB
1855,oleh,O,IN
1855,beliau,O,NN
1855,.,O,Z
1855,Kalau,O,NNP
1855,SBY,O,NNP
1855,yang,O,SC
1855,pimpin,O,VB
1855,",",O,Z
1855,insya,O,NN
1855,Allah,O,NNP
1855,bisa,O,MD
1855,besar,O,JJ
1855,lagi,O,RB
1855,",",O,Z
1855,bisa,O,MD
1855,kembalikan,O,VB
1855,kepercayaan,O,NN
1855,masyarakat,O,NN
1855,pada,O,IN
1855,Demokrat,O,NNP
1855,",",O,Z
1855,"""",O,Z
1855,kata,O,VB
1855,Nurhayati,PER,NNP
1855,.,O,Z
1856,Nurhayati,PER,NNP
1856,menegaskan,O,VB
1856,",",O,Z
1856,meskipun,O,SC
1856,dia,O,PRP
1856,mengklaim,O,VB
1856,mayoritas,O,NN
1856,kader,O,NN
1856,menginginkan,O,VB
1856,SBY,O,NNP
1856,untuk,O,SC
1856,kembali,O,VB
1856,menjadi,O,VB
1856,ketua,O,NN
1856,umum,O,JJ
1856,",",O,Z
1856,bukan,O,NEG
1856,berarti,O,VB
1856,tidak,O,NEG
1856,ada,O,VB
1856,peluang,O,NN
1856,untuk,O,SC
1856,kader,O,NN
1856,lain,O,JJ
1856,maju,O,VB
1856,menjadi,O,VB
1856,calon,O,NN
1856,ketua,O,NN
1856,umum,O,JJ
1856,.,O,Z
1857,Menurut,O,IN
1857,dia,O,PRP
1857,",",O,Z
1857,Partai,ORG,NNP
1857,Demokrat,ORG,NNP
1857,adalah,O,VB
1857,partai,O,NN
1857,yang,O,SC
1857,menjunjung,O,VB
1857,proses,O,NN
1857,demokrasi,O,NN
1857,.,O,Z
1858,"""",O,Z
1858,Kalau,O,SC
1858,ada,O,VB
1858,yang,O,SC
1858,ingin,O,RB
1858,maju,O,JJ
1858,silakan,O,VB
1858,.,O,Z
1858,Dalam,O,IN
1858,berdemokrasi,O,NN
1858,kan,O,NN
1858,biasa,O,JJ
1858,.,O,Z
1858,kalau,O,SC
1858,banyak,O,CD
1858,kader,O,NN
1858,ingin,O,RB
1858,SBY,O,NNP
1858,",",O,Z
1858,kita,O,PRP
1858,harap,O,VB
1858,SBY,O,NNP
1858,bersedia,O,VB
1858,",",O,Z
1858,"""",O,Z
1858,ucap,O,VB
1858,Nurhayati,PER,NNP
1858,.,O,Z
1859,Ketua,O,NNP
1859,Komisi,O,NNP
1859,III,O,NNP
1859,DPR,O,NNP
1859,RI,O,NNP
1859,Benny,PER,NNP
1859,Kabur,PER,NNP
1859,Harman,PER,NNP
1859,menyatakan,O,VB
1859,dua,O,CD
1859,pimpinan,O,NN
1859,Komisi,ORG,NNP
1859,Pemberantasan,ORG,NNP
1859,Korupsi,ORG,NNP
1859,(,ORG,Z
1859,KPK,ORG,NNP
1859,),ORG,Z
1859,Bibit,PER,NNP
1859,S,PER,NNP
1859,Rianto,PER,NNP
1859,dan,O,CC
1859,Chandra,PER,NNP
1859,M,PER,NNP
1859,Hamzah,PER,NNP
1859,bisa,O,MD
1859,menempuh,O,VB
1859,upaya,O,NN
1859,hukum,O,NN
1859,selanjutnya,O,CC
1859,setelah,O,SC
1859,Anggodo,PER,NNP
1859,Widjojo,PER,NNP
1859,memenangkan,O,VB
1859,gugatan,O,NN
1859,pra-peradilan,O,NN
1859,terhadap,O,IN
1859,Surat,O,NNP
1859,Keterangan,O,NNP
1859,Penghentian,O,NNP
1859,Penuntutan,O,NNP
1859,(,O,Z
1859,SKPP,O,NNP
1859,),O,Z
1859,di,O,IN
1859,PN,LOC,NNP
1859,Jakarta,LOC,NNP
1859,Selatan,LOC,NNP
1859,.,O,Z
1860,Menurut,O,IN
1860,Benny,PER,NNP
1860,",",O,Z
1860,Bibit-Chandra,PER,NNP
1860,juga,O,RB
1860,bisa,O,MD
1860,menempuh,O,VB
1860,upaya,O,NN
1860,yang,O,SC
1860,ditempuh,O,VB
1860,oleh,O,IN
1860,Anggodo,PER,NNP
1860,.,O,Z
1861,"""",O,Z
1861,Silahkan,O,NNP
1861,menggunakan,O,VB
1861,upaya,O,NN
1861,hukum,O,NN
1861,untuk,O,SC
1861,memastikan,O,VB
1861,apakah,O,WH
1861,alasan-alasan,O,NN
1861,hukum,O,NN
1861,yang,O,SC
1861,digunakan,O,VB
1861,majelis,O,NN
1861,hakim,O,NN
1861,memang,O,RB
1861,masuk,O,VB
1861,akal,O,JJ
1861,atau,O,CC
1861,tidak,O,NEG
1861,dan,O,CC
1861,sesuai,O,JJ
1861,dengan,O,IN
1861,prinsip,O,NN
1861,negara,O,NN
1861,hukum,O,NN
1861,atau,O,CC
1861,tidak,O,NEG
1861,",",O,Z
1861,sesuai,O,JJ
1861,dengan,O,IN
1861,due,O,FW
1861,process,O,FW
1861,of,O,FW
1861,law,O,FW
1861,yang,O,SC
1861,ada,O,VB
1861,di,O,IN
1861,"dalam,""Â",O,NNP
1861,katanyaÂ,O,NNP
1861,di,O,IN
1861,lobi,LOC,NN
1861,Nusantara,LOC,NNP
1861,II,LOC,NNP
1861,Gedung,LOC,NNP
1861,MPR/DPR/DPD,LOC,NNP
1861,RI,LOC,NNP
1861,",",O,Z
1861,Senin,TIM,NNP
1861,(,TIM,Z
1861,19/4/2010,TIM,CD
1861,),TIM,Z
1861,.,O,Z
1862,Dengan,O,IN
1862,demikian,O,PR
1862,",",O,Z
1862,keduanya,O,RB
1862,bisa,O,MD
1862,menelusuri,O,VB
1862,alasan-alasan,O,NN
1862,majelis,O,NN
1862,hakim,O,NN
1862,dalam,O,IN
1862,mengeluarkan,O,VB
1862,putusan,O,NN
1862,",",O,Z
1862,baik,O,CC
1862,yang,O,SC
1862,bersifat,O,VB
1862,sosiologis,O,JJ
1862,maupun,O,CC
1862,politis,O,JJ
1862,.,O,Z
1863,Benny,PER,NNP
1863,sendiri,O,PRP
1863,tidak,O,NEG
1863,melihat,O,VB
1863,kembali,O,VB
1863,adanya,O,NN
1863,ide,O,NN
1863,untuk,O,SC
1863,melemahkan,O,VB
1863,posisi,O,NN
1863,Bibit,PER,NNP
1863,dan,O,CC
1863,Chandra,PER,NNP
1863,.,O,Z
1864,Menurutnya,O,RB
1864,",",O,Z
1864,ini,O,PR
1864,murni,O,VB
1864,persoalan,O,NN
1864,hukum,O,NN
1864,.,O,Z
1865,"""",O,Z
1865,Apakah,O,NNP
1865,salah,O,JJ
1865,atau,O,CC
1865,tidak,O,NEG
1865,",",O,Z
1865,biarkanlah,O,NN
1865,pengadilan,O,NN
1865,yang,O,SC
1865,memutuskannya,O,RB
1865,.,O,Z
1865,Apakah,O,NN
