kalimat,kata,postag,entitas
425,",",Z,O
425,Madrid,NNP,LOC
425,memulai,VB,O
425,laga,NN,O
425,dengan,IN,O
425,apik,NN,O
425,saat,NN,O
425,melawat,NN,O
425,ke,IN,O
425,Volkswagen,NNP,LOC
425,Arena,NNP,LOC
425,",",Z,O
425,Kamis,NNP,TIM
425,(,Z,TIM
425,7/4/2016,CD,TIM
425,),Z,TIM
425,dinihari,VB,O
425,WIB,NN,O
425,tadi,NN,O
425,.,Z,O
426,Salah,NN,O
426,satunya,RB,O
426,lewat,VB,O
426,sepakan,VB,O
426,Karim,NNP,PER
426,Benzema,NNP,PER
426,dari,IN,O
426,jarak,NN,O
426,dekat,JJ,O
426,yang,SC,O
426,bisa,MD,O
426,ditepis,VB,O
426,Diego,NNP,PER
426,Benaglio,NNP,PER
426,.,Z,O
427,Namun,CC,O
427,",",Z,O
427,Wolfsburg,NNP,ORG
427,mengejutkan,VB,O
427,Madrid,NNP,ORG
427,lewat,VB,O
427,sebuah,NND,O
427,serangan,NN,O
427,balik,NN,O
427,dan,CC,O
427,memaksa,VB,O
427,Casemiro,NNP,PER
427,melakukan,VB,O
427,pelanggaran,NN,O
427,kepada,IN,O
427,Andre,NNP,PER
427,Schuerrle,NNP,PER
427,yang,SC,O
427,membuahkan,VB,O
427,penalti,NN,O
427,di,IN,O
427,menit,NN,O
427,ke-18,CD,O
427,yang,SC,O
427,dieksekusi,NN,O
427,sempurna,NN,O
427,oleh,IN,O
427,Ricardo,NNP,PER
427,Rodriguez,NNP,PER
427,.,Z,O
428,Madrid,NNP,LOC
428,yang,SC,O
428,mengejar,VB,O
428,ketertinggalan,NN,O
428,di,IN,O
428,sisa,NN,O
428,65,CD,O
428,menit,NN,O
428,pertandingan,NN,O
428,tak,NEG,O
428,berhasil,VB,O
428,mencetak,NN,O
428,satu,CD,O
428,gol,NN,O
428,pun,RP,O
428,dan,CC,O
428,harus,MD,O
428,menyerah,VB,O
428,0-2,CD,O
428,.,Z,O
429,"""",Z,O
429,Menyedihkan,NNP,O
429,kalah,VB,O
429,di,IN,O
429,laga,NN,O
429,seperti,IN,O
429,ini,PR,O
429,tapi,CC,O
429,kami,PRP,O
429,tahu,VB,O
429,kami,PRP,O
429,harus,MD,O
429,berpikir,VB,O
429,bagaimana,WH,O
429,caranya,RB,O
429,comeback,FW,O
429,",",Z,O
429,"""",Z,O
429,ujar,VB,O
429,bek,NN,O
429,Madrid,NNP,ORG
429,",",Z,O
429,Pepe,NNP,PER
429,",",Z,O
429,seperti,IN,O
429,dikutip,VB,O
429,Football,NNP,ORG
429,Espana,NNP,ORG
429,.,Z,O
430,"""",Z,O
430,Kami,PRP,O
430,tidak,NEG,O
430,memulai,VB,O
430,laga,NN,O
430,dengan,IN,O
430,baik,JJ,O
430,di,IN,O
430,menit-menit,NN,O
430,awal,NN,O
430,dan,CC,O
430,Anda,NNP,O
430,harus,MD,O
430,membayar,VB,O
430,itu,PR,O
430,dalam,IN,O
430,sebuah,NND,O
430,laga,NN,O
430,Liga,NNP,O
430,Champions.,NNP,O
430,"""",Z,O
431,Kekalahan,NN,O
431,itu,PR,O
431,diterima,VB,O
431,Madrid,NNP,ORG
431,di,IN,O
431,perempatfinal,NN,O
431,leg,NN,O
431,pertama,OD,O
431,yang,SC,O
431,digelar,VB,O
431,di,IN,O
431,Volkswagen,NNP,LOC
431,Arena,NNP,LOC
431,",",Z,O
431,Kamis,NNP,TIM
431,(,Z,TIM
431,7/4/2016,CD,TIM
431,),Z,TIM
431,dinihari,VB,O
431,WIB,NN,O
431,.,Z,O
432,Menurut,IN,O
432,ESPN,NN,ORG
432,",",Z,O
432,El,NNP,ORG
432,Real,NNP,ORG
432,menguasai,VB,O
432,60,CD,O
432,persen,CD,O
432,bola,NN,O
432,dengan,SC,O
432,menciptakan,VB,O
432,total,NN,O
432,21,CD,O
432,percobaan,NN,O
432,meski,SC,O
432,hanya,RB,O
432,tiga,CD,O
432,yang,SC,O
432,mengarah,VB,O
432,ke,IN,O
432,gawang,NN,O
432,.,Z,O
433,Wolfsburg,NNP,ORG
433,membuka,VB,O
433,keunggulan,NN,O
433,di,IN,O
433,menit,NN,O
433,18,CD,O
433,lewat,NN,O
433,penalti,NN,O
433,Ricardo,NNP,PER
433,Rodriguez,NNP,PER
433,.,Z,O
434,Wasit,NN,O
434,memberikan,VB,O
434,hadiah,NN,O
434,penalti,NN,O
434,setelah,SC,O
434,pelanggaran,NN,O
434,yang,SC,O
434,dilakukan,VB,O
434,Casemiro,NNP,PER
434,terhadap,IN,O
434,Andre,NNP,PER
434,Schuerrle,NNP,PER
434,.,Z,O
435,Jese,NNP,PER
435,baru,MD,O
435,masuk,VB,O
435,di,IN,O
435,akhir,NN,O
435,babak,NN,O
435,pertama,OD,O
435,untuk,SC,O
435,menggantikan,VB,O
435,Karim,NNP,PER
435,Benzema,NNP,PER
435,yang,SC,O
435,cedera,JJ,O
435,.,Z,O
436,Madrid,NNP,ORG
436,butuh,VB,O
436,kemenangan,NN,O
436,dengan,IN,O
436,selisih,NN,O
436,tiga,CD,O
436,gol,NN,O
436,atas,IN,O
436,Wolfsburg,NNP,ORG
436,untuk,SC,O
436,lolos,VB,O
436,.,Z,O
437,Melawat,NN,O
437,ke,IN,O
437,Volkswagen,NNP,LOC
437,Arena,NNP,LOC
437,",",Z,O
437,Kamis,NNP,TIM
437,(,Z,TIM
437,7/4/2016,CD,TIM
437,),Z,TIM
437,dinihari,VB,O
437,WIB,NN,O
437,",",Z,O
437,pada,IN,O
437,leg,NN,O
437,pertama,OD,O
437,perempatfinal,JJ,O
437,Liga,NNP,O
437,Champions,NNP,O
437,",",Z,O
437,Madrid,NNP,ORG
437,sebenarnya,RB,O
437,tampil,JJ,O
437,dominan,NN,O
437,sejak,IN,O
437,menit,NN,O
437,awal,NN,O
437,",",Z,O
437,Mereka,PRP,O
437,punya,VB,O
437,60,CD,O
437,persen,CD,O
437,ball,FW,O
437,possesion,FW,O
437,serta,CC,O
437,membuat,VB,O
437,total,NN,O
437,21,CD,O
437,attempts,NN,O
437,.,Z,O
438,Bukan,VB,O
438,pekerjaan,NN,O
438,mudah,JJ,O
438,mengingat,VB,O
438,sejarah,NN,O
438,mengatakan,VB,O
438,bahwa,SC,O
438,Wolfsburg,NNP,ORG
438,punya,VB,O
438,peluang,NN,O
438,besar,JJ,O
438,lolos,VB,O
438,ke,IN,O
438,semifinal,JJ,O
438,",",Z,O
438,yakni,SC,O
438,89,CD,O
438,persen,CD,O
438,",",Z,O
438,dengan,IN,O
438,keunggulan,NN,O
438,tersebut,PR,O
438,.,Z,O
439,Selain,IN,O
439,itu,PR,O
439,",",Z,O
439,Madrid,NNP,ORG
439,selalu,RB,O
439,tersingkir,VB,O
439,di,IN,O
439,delapan,CD,O
439,laga,NN,O
439,knockout,NN,O
439,terakhir,OD,O
439,setelah,SC,O
439,kalah,VB,O
439,di,IN,O
439,leg,NN,O
439,pertama,OD,O
439,.,Z,O
440,Meski,SC,O
440,demikian,PR,O
440,",",Z,O
440,Zidane,NNP,PER
440,enggan,NN,O
440,menyerah,NN,O
440,dan,CC,O
440,yakin,JJ,O
440,betul,VB,O
440,anak,NN,O
440,asuhnya,RB,O
440,bisa,MD,O
440,membalas,VB,O
440,kekalahan,NN,O
440,mereka,PRP,O
440,di,IN,O
440,leg,NN,O
440,kedua,OD,O
440,untuk,SC,O
440,lolos,VB,O
440,ke,IN,O
440,semifinal,JJ,O
440,.,Z,O
441,Paris,NNP,LOC
441,-,NNP,O
441,Eks,NNP,O
441,bek,NNP,O
441,Barcelona,NNP,ORG
441,",",Z,O
441,Eric,NNP,PER
441,Abidal,NNP,PER
441,",",Z,O
441,mengkritik,NN,O
441,bek,NN,O
441,Paris,NNP,ORG
441,Saint-Germain,NNP,ORG
441,",",Z,O
441,David,NNP,PER
441,Luiz,NNP,PER
441,.,Z,O
442,Hadiah,NN,O
442,tendangan,NN,O
442,titik,NN,O
442,putih,JJ,O
442,itu,PR,O
442,diberikan,VB,O
442,lantaran,NN,O
442,bek,NN,O
442,City,NNP,ORG
442,",",Z,O
442,Bacary,NNP,PER
442,Sagna,NNP,PER
442,",",Z,O
442,dinilai,VB,O
442,melakukan,VB,O
442,pelanggaran,NN,O
442,terhadap,IN,O
442,Luiz,NNP,PER
442,.,Z,O
443,Seusai,SC,O
443,pertandingan,NN,O
443,",",Z,O
443,Abidal,NNP,PER
443,mengatakan,VB,O
443,bahwa,SC,O
443,penalti,NN,O
443,tersebut,PR,O
443,tidak,NEG,O
443,layak,JJ,O
443,diberikan,VB,O
443,lantaran,NN,O
443,Luiz,NNP,PER
443,melakukan,VB,O
443,diving,NN,O
443,.,Z,O
444,"""",Z,O
444,Sagna,NNP,PER
444,tidak,NEG,O
444,membuat,VB,O
444,kontak,NN,O
444,",",Z,O
444,Luiz,NNP,PER
444,-lah,VB,O
444,yang,SC,O
444,mendatangi,VB,O
444,dan,CC,O
444,membuat,VB,O
444,kontak,NN,O
444,",",Z,O
444,"""",Z,O
444,kata,VB,O
444,Coleman,NNP,PER
444,.,Z,O
445,Beruntung,NN,O
445,buat,IN,O
445,City,NNP,ORG
445,",",Z,O
445,penalti,NN,O
445,tersebut,PR,O
445,gagal,JJ,O
445,dikonversikan,VB,O
445,menjadi,VB,O
445,gol,NN,O
445,oleh,IN,O
445,PSG,NNP,ORG
445,.,Z,O
446,Di,IN,O
446,awal,NN,O
446,laga,NN,O
446,",",Z,O
446,PSG,NNP,ORG
446,gagal,JJ,O
446,memanfaatkan,VB,O
446,hadiah,NN,O
446,penalti,NN,O
446,setelah,SC,O
446,eksekusi,NN,O
446,Zlatan,NNP,PER
446,Ibrahimovic,NNP,PER
446,ditepis,NNP,O
446,Joe,NNP,PER
446,Hart,NNP,PER
446,.,Z,O
447,Setelah,SC,O
447,itu,PR,O
447,",",Z,O
447,City,NNP,ORG
447,justru,RB,O
447,mencuri,VB,O
447,keunggulan,NN,O
447,lewat,NN,O
447,Kevin,NNP,PER
447,de,NNP,PER
447,Bruyne,NNP,PER
447,di,IN,O
447,menit,NN,O
447,38,CD,O
447,sebelum,SC,O
447,Ibra,NNP,PER
447,menebus,VB,O
447,dosanya,RB,O
447,dengan,IN,O
447,mencetak,NN,O
447,gol,NN,O
447,penyama,JJ,O
447,tiga,CD,O
447,menit,NN,O
447,berselang,NN,O
447,.,Z,O
448,Angin,NN,O
448,segar,JJ,O
448,menerpa,VB,O
448,PSG,NNP,ORG
448,setelah,SC,O
448,Adrien,NNP,PER
448,Rabiot,NNP,PER
448,membalikkan,VB,O
448,keunggulan,NN,O
448,di,IN,O
448,menit,NN,O
448,59,CD,O
448,.,Z,O
449,Namun,CC,O
449,sayangnya,RB,O
449,",",Z,O
449,City,NNP,ORG
449,bisa,MD,O
449,menyeimbangkan,VB,O
449,permainan,NN,O
449,lewat,NN,O
449,gol,NN,O
449,Fernandinho,NNP,PER
449,di,IN,O
449,menit,NN,O
449,72,CD,O
449,",",Z,O
449,yang,SC,O
449,memaksa,VB,O
449,skor,NN,O
449,2-2,CD,O
449,bertahan,NN,O
449,sampai,IN,O
449,laga,NN,O
449,usai,SC,O
449,.,Z,O
450,Pasalnya,RB,O
450,",",Z,O
450,untuk,SC,O
450,lolos,VB,O
450,",",Z,O
450,pasukan,NN,O
450,Laurent,NNP,PER
450,Blanc,NNP,PER
450,ini,PR,O
450,wajib,JJ,O
450,menang,VB,O
450,di,IN,O
450,Etihad,NNP,LOC
450,pekan,NN,O
450,depan,NN,O
450,sedangkan,CC,O
450,bagi,IN,O
450,City,NNP,ORG
450,hasil,NN,O
450,imbang,NN,O
450,tak,NEG,O
450,lebih,RB,O
450,dari,IN,O
450,1-1,CD,O
450,sudah,MD,O
450,cukup,RB,O
450,untuk,SC,O
450,meloloskan,VB,O
450,mereka,PRP,O
450,dengan,IN,O
450,keunggulan,NN,O
450,agresivitas,NN,O
450,gol,NN,O
450,tandang,NN,O
450,.,Z,O
451,Statistik,NNP,O
451,InfostradaLive,NNP,ORG
451,menunjukkan,VB,O
451,",",Z,O
451,PSG,NNP,ORG
451,kini,NN,O
451,tinggal,VB,O
451,memiliki,VB,O
451,19,CD,O
451,persen,CD,O
451,peluang,NN,O
451,maju,JJ,O
451,ke,IN,O
451,babak,NN,O
451,berikutnya,RB,O
451,.,Z,O
452,Akankah,NN,O
452,di,IN,O
452,musim,NN,O
452,ini,PR,O
452,PSG,NNP,ORG
452,akhirnya,RB,O
452,bisa,MD,O
452,melangkah,VB,O
452,lebih,RB,O
452,jauh,JJ,O
452,?,Z,O
453,Dortmund,NNP,LOC
453,-,NNP,O
453,Manajer,NNP,O
453,Liverpool,NNP,LOC
453,Juergen,NNP,PER
453,Klopp,NNP,PER
453,tak,NEG,O
453,menyangkal,JJ,O
453,status,NN,O
453,favorit,NN,O
453,Borussia,NNP,ORG
453,Dortmund,NNP,ORG
453,pada,IN,O
453,duel,NN,O
453,kedua,CD,O
453,tim,NN,O
453,di,IN,O
453,perempatfinal,NN,O
453,Liga,NNP,O
453,Europa,NNP,O
453,.,Z,O
454,Namun,CC,O
454,",",Z,O
454,Klopp,NNP,ORG
454,juga,RB,O
454,yakin,JJ,O
454,'Si,VB,PER
454,Merah',NNP,PER
454,punya,VB,O
454,kans,NN,O
454,mengalahkan,VB,O
454,Dortmund,NNP,LOC
454,.,Z,O
455,Klopp,NN,PER
455,dan,CC,O
455,Liverpool,NNP,ORG
455,akan,MD,O
455,lebih,RB,O
455,dulu,JJ,O
455,melakoni,NN,O
455,leg,NN,O
455,pertama,OD,O
455,di,IN,O
455,Signal-Iduna,NNP,LOC
455,Park,NNP,LOC
455,",",Z,O
455,Jumat,NNP,TIM
455,(,Z,TIM
455,8/4/2016,CD,TIM
455,),Z,TIM
455,dinihari,VB,O
455,WIB,NN,O
455,nanti,NN,O
455,sebelum,SC,O
455,gantian,NN,O
455,menjamu,NN,O
455,di,IN,O
455,Anfield,NNP,LOC
455,pekan,NN,O
455,depan,NN,O
455,.,Z,O
456,Sebagai,IN,O
456,mantan,JJ,O
456,pelatih,VB,O
456,",",Z,O
456,Klopp,NNP,PER
456,tentu,RB,O
456,tahu,VB,O
456,luar,NN,O
456,dan,CC,O
456,dalam,IN,O
456,Dortmund,NNP,LOC
456,",",Z,O
456,baik,CC,O
456,itu,PR,O
456,dari,IN,O
456,sisi,NN,O
456,pemain,JJ,O
456,maupun,CC,O
456,setiap,CD,O
456,jengkal,NN,O
456,lapangan,NN,O
456,di,IN,O
456,stadion,NN,O
456,.,Z,O
457,Dortmund,NNP,LOC
457,sama,JJ,O
457,sekali,RB,O
457,belum,NEG,O
457,tersentuh,VB,O
457,kekalahan,NN,O
457,sepanjang,NN,O
457,2016,CD,O
457,dan,CC,O
457,punya,VB,O
457,rekor,NN,O
457,kandang,NN,O
457,yang,SC,O
457,luar,NN,O
457,biasa,JJ,O
457,musim,NN,O
457,ini,PR,O
457,.,Z,O
458,"""",Z,O
458,Kami,PRP,O
458,anggap,VB,O
458,Dortmund,NNP,ORG
458,adalah,VB,O
458,favorit,NN,O
458,dan,CC,O
458,saya,PRP,O
458,rasa,NN,O
458,semua,CD,O
458,orang,NN,O
458,setuju,VB,O
458,.,Z,O
459,"""",Z,O
459,Jika,SC,O
459,kami,PRP,O
459,tidak,NEG,O
459,tampil,JJ,O
459,bagus,JJ,O
459,maka,SC,O
459,itu,PR,O
459,akan,MD,O
459,memudahkan,VB,O
459,Dortmund,NNP,ORG
459,.,Z,O
460,Yang,NN,O
460,pertama,OD,O
460,adalah,VB,O
460,Fernando,NNP,PER
460,Torres,NNP,PER
460,",",Z,O
460,yang,SC,O
460,kedua,CD,O
460,adalah,VB,O
460,Fernando,NNP,PER
460,Reges,NNP,PER
460,.,Z,O
461,Imbasnya,RB,O
461,",",Z,O
461,gawang,NN,O
461,mereka,PRP,O
461,bobol,VB,O
461,dua,CD,O
461,kali,NND,O
461,oleh,IN,O
461,Luis,NNP,PER
461,Suarez,NNP,PER
461,di,IN,O
461,babak,NN,O
461,kedua,OD,O
461,.,Z,O
462,Namun,CC,O
462,",",Z,O
462,tiga,CD,O
462,menit,NN,O
462,berselang,NN,O
462,",",Z,O
462,PSG,NNP,ORG
462,menyamakan,VB,O
462,kedudukan,VB,O
462,lewat,NN,O
462,Zlatan,NNP,PER
462,Ibrahimovic,NNP,PER
462,.,Z,O
463,Gol,NNP,O
463,Ibrahimovic,NNP,PER
463,itu,PR,O
463,tercipta,VB,O
463,lantaran,NN,O
463,buruknya,RB,O
463,first,FW,O
463,touch,FW,O
463,Fernando,NNP,PER
463,ketika,SC,O
463,menerima,VB,O
463,operan,NN,O
463,dari,IN,O
463,Joe,NNP,PER
463,Hart,NNP,PER
463,.,Z,O
464,Fernando,NNP,PER
464,gagal,JJ,O
464,menguasai,VB,O
464,bola,NN,O
464,dengan,IN,O
464,baik,JJ,O
464,dan,CC,O
464,ketika,SC,O
464,hendak,VB,O
464,membuang,NN,O
464,bola,NN,O
464,",",Z,O
464,bola,NN,O
464,malah,NN,O
464,disambar,NN,O
464,Ibrahimovic,NNP,PER
464,dan,CC,O
464,masuk,VB,O
464,ke,IN,O
464,dalam,NN,O
464,gawang,NN,O
464,City,NNP,ORG
464,.,Z,O
465,Membiarkan,VB,O
465,gol,NN,O
465,tercipta,VB,O
465,dengan,IN,O
465,cara,NN,O
465,seperti,IN,O
465,itu,PR,O
465,sungguh-sungguh,RB,O
465,konyol,JJ,O
465,",",Z,O
465,"""",Z,O
465,kata,VB,O
465,Given,NNP,PER
465,.,Z,O
466,Pada,IN,O
466,laga,NN,O
466,yang,SC,O
466,dihelat,NN,O
466,di,IN,O
466,Volkswagen,NNP,LOC
466,Arena,NNP,LOC
466,",",Z,O
466,Kamis,NNP,TIM
466,(,Z,TIM
466,7/4/2016,CD,TIM
466,),Z,TIM
466,dinihari,VB,O
466,WIB,NN,O
466,",",Z,O
466,dua,CD,O
466,gol,NN,O
466,kemenangan,NN,O
466,Wolfsburg,NNP,ORG
466,dicetak,VB,O
466,di,IN,O
466,babak,NN,O
466,pertama,OD,O
466,lewat,VB,O
466,Ricardo,NNP,PER
466,Rodriguez,NNP,PER
466,(,Z,O
466,penalti,NN,O
466,),Z,O
466,dan,CC,O
466,Maximilian,NNP,PER
466,Arnold,NNP,PER
466,.,Z,O
467,Sayangnya,RB,O
467,",",Z,O
467,Ronaldo,NNP,PER
467,dalam,IN,O
467,posisi,NN,O
467,offside,NN,O
467,saat,NN,O
467,menerima,VB,O
467,umpan,NN,O
467,terobosan,NN,O
467,Gareth,NNP,PER
467,Bale,NNP,PER
467,.,Z,O
468,Peluang,NN,O
468,terbaik,JJ,O
468,Madrid,NNP,ORG
468,muncul,VB,O
468,di,IN,O
468,menit,NN,O
468,ke-14,CD,O
468,ketika,SC,O
468,Casemiro,NNP,PER
468,mengirim,VB,O
468,umpan,NN,O
468,kepada,IN,O
468,Karim,NNP,PER
468,Benzema,NNP,PER
468,yang,SC,O
468,berlari,VB,O
468,di,IN,O
468,antara,NN,O
468,garis,NN,O
468,pertahanan,NN,O
468,Wolfsburg,NNP,ORG
468,.,Z,O
469,Wolfsburg,NNP,ORG
469,berhasil,VB,O
469,unggul,VB,O
469,di,IN,O
469,menit,NN,O
469,ke-17,CD,O
469,lewat,NN,O
469,titik,NN,O
469,putih,JJ,O
469,menyusul,VB,O
469,pelanggaran,NN,O
469,kepada,IN,O
469,Andre,NNP,PER
469,Schuerrle,NNP,PER
469,yang,SC,O
469,dilakukan,VB,O
469,oleh,IN,O
469,Casemiro,NNP,PER
469,.,Z,O
470,Sisi,NN,O
470,kiri,NN,O
470,dan,CC,O
470,kanan,NN,O
470,Madrid,NNP,ORG
470,yang,SC,O
470,kerap,VB,O
470,kosong,VB,O
470,karena,SC,O
470,ditinggal,VB,O
470,Marcelo,NNP,PER
470,serta,CC,O
470,Danilo,NNP,PER
470,yang,SC,O
470,overlap,VB,O
470,jadi,VB,O
470,santapan,NN,O
470,empuk,NN,O
470,untuk,SC,O
470,Wolfsburg,NNP,ORG
470,.,Z,O
471,Taktik,NN,O
471,ini,PR,O
471,juga,RB,O
471,yang,SC,O
471,membuat,VB,O
471,Wolfsburg,NNP,ORG
471,berhasil,VB,O
471,memperbesar,NN,O
471,keunggulan,NN,O
471,di,IN,O
471,menit,NN,O
471,ke-25,CD,O
471,lewat,NN,O
471,Maximilian,NNP,PER
471,Arnold,NNP,PER
471,.,Z,O
472,Semenit,NN,O
472,setelahnya,NN,O
472,Schuerrle,NNP,PER
472,nyaris,NNP,O
472,menjauhkan,VB,O
472,keunggulan,NN,O
472,timnya,RB,O
472,andaikan,VB,O
472,sepakan,VB,O
472,mendatarnya,RB,O
472,tak,NEG,O
472,sempurna,JJ,O
472,ditangkap,VB,O
472,oleh,IN,O
472,Navas,NNP,PER
472,.,Z,O
473,Tandukannya,RB,O
473,di,IN,O
473,depan,NN,O
473,gawang,NN,O
473,meneruskan,VB,O
473,umpan,NN,O
473,silang,NN,O
473,Bale,NNP,PER
473,masih,MD,O
473,melayang,VB,O
473,di,IN,O
473,atas,NN,O
473,mistar,NN,O
473,.,Z,O
474,Di,IN,O
474,menit,NN,O
474,ke-44,CD,O
474,Madrid,NNP,ORG
474,mendapat,VB,O
474,free,FW,O
474,kick,FW,O
474,tepat,JJ,O
474,di,IN,O
474,depan,NN,O
474,kotak,NN,O
474,penalti,NN,O
474,Wolfsburg,NNP,ORG
474,.,Z,O
475,Dari,IN,O
475,jarak,NN,O
475,22,CD,O
475,meter,NND,O
475,",",Z,O
475,Bale,NNP,PER
475,melepaskan,VB,O
475,bola,NN,O
475,melewati,VB,O
475,pagar,NN,O
475,betis,JJ,O
475,tapi,CC,O
475,hanya,RB,O
475,bersarang,VB,O
475,di,IN,O
475,atas,NN,O
475,mistar,NN,O
475,.,Z,O
476,Masuk,VB,O
476,di,IN,O
476,babak,NN,O
476,kedua,OD,O
476,",",Z,O
476,Madrid,NNP,LOC
476,meningkatkan,VB,O
476,intensitas,NN,O
476,serangan,NN,O
476,demi,SC,O
476,mencari,VB,O
476,gol,NN,O
476,secepat,JJ,O
476,mungkin,MD,O
476,.,Z,O
477,Tiga,CD,O
477,menit,NN,O
477,selepas,VB,O
477,restart,NN,O
477,",",Z,O
477,Toni,NNP,PER
477,Kroos,NNP,PER
477,mendapat,VB,O
477,ruang,NN,O
477,tembak,VB,O
477,di,IN,O
477,depan,NN,O
477,kotak,NN,O
477,penalti,NN,O
477,tapi,CC,O
477,sepakan,VB,O
477,kaki,NN,O
477,kirinya,RB,O
477,masih,MD,O
477,melayang,VB,O
477,di,IN,O
477,atas,NN,O
477,mistar,NN,O
477,.,Z,O
478,Di,IN,O
478,menit,NN,O
478,ke-57,CD,O
478,crossing,FW,O
478,Bale,FW,PER
478,menuju,VB,O
478,Ronaldo,NNP,PER
478,di,IN,O
478,tiang,NN,O
478,jauh,JJ,O
478,namun,CC,O
478,karena,SC,O
478,kawalan,NN,O
478,dari,IN,O
478,Rodriguez,NNP,PER
478,",",Z,O
478,pemain,IN,O
478,Portugal,NNP,LOC
478,itu,PR,O
478,gagal,VB,O
478,menanduk,NN,O
478,dengan,IN,O
478,baik,JJ,O
478,dan,CC,O
478,bola,NN,O
478,hanya,RB,O
478,menyasar,VB,O
478,sisi,NN,O
478,atas,IN,O
478,gawang,NN,O
478,.,Z,O
479,Namun,CC,O
479,",",Z,O
479,Benaglio,NN,PER
479,mampu,JJ,O
479,mempersempit,NN,O
479,ruang,NN,O
479,tembak,VB,O
479,Ronaldo,NNP,PER
479,sehingga,SC,O
479,sepakan,VB,O
479,striker,NN,O
479,asal,NN,O
479,Portugal,NN,LOC
479,itu,PR,O
479,bisa,MD,O
479,ditepis,VB,O
479,olehnya,RB,O
479,.,Z,O
480,Madrid,NNP,LOC
480,terus,RB,O
480,menekan,VB,O
480,Wolfsburg,NNP,LOC
480,di,IN,O
480,sisa,NN,O
480,pertandingan,NN,O
480,demi,SC,O
480,mencari,VB,O
480,gol,NN,O
480,tandang,NN,O
480,namun,CC,O
480,buruknya,NN,O
480,penyelesaian,NN,O
480,akhir,NN,O
480,membuat,VB,O
480,peluang,NN,O
480,yang,SC,O
480,didapat,VB,O
480,terbuang,NN,O
480,sia-sia,NN,O
480,.,Z,O
481,Wolfsburg,NNP,LOC
481,sempat,MD,O
481,mendapat,VB,O
481,kans,NN,O
481,lagi,RB,O
481,bikin,MD,O
481,gol,VB,O
481,di,IN,O
481,menit,NN,O
481,ke-89,CD,O
481,lewat,NN,O
481,Max,NNP,PER
481,Kruse,NNP,PER
481,tapi,CC,O
481,sepakannya,RB,O
481,bisa,MD,O
481,ditepis,VB,O
481,oleh,IN,O
481,Navas,NNP,PER
481,.,Z,O
482,Di,IN,O
482,babak,NN,O
482,kedua,OD,O
482,",",Z,O
482,PSG,NNP,ORG
482,sempat,MD,O
482,berbalik,VB,O
482,unggul,NN,O
482,setelah,SC,O
482,Adrien,NNP,PER
482,Rabiot,NNP,PER
482,menjebol,NNP,O
482,gawang,NNP,O
482,Hart,NNP,PER
482,di,IN,O
482,menit,NN,O
482,ke-59,CD,O
482,.,Z,O
483,The,NNP,ORG
483,Citizens,NNP,ORG
483,akan,MD,O
483,gantian,NN,O
483,menjadi,VB,O
483,tuan,NN,O
483,rumah,NN,O
483,laga,NN,O
483,leg,NN,O
483,II,OD,O
483,di,IN,O
483,Etihad,NNP,LOC
483,Stadium,NNP,LOC
483,pada,IN,O
483,12,CD,TIM
483,April,NNP,TIM
483,mendatang,VB,O
483,.,Z,O
484,Angel,NNP,PER
484,Di,NNP,PER
484,Maria,NNP,PER
484,mengirim,VB,O
484,umpan,NN,O
484,terobosan,NN,O
484,yang,SC,O
484,membuat,VB,O
484,Blaise,NNP,PER
484,Matuidi,NNP,PER
484,bebas,JJ,O
484,menghadapi,VB,O
484,gawang,NN,O
484,.,Z,O
485,Tapi,CC,O
485,Eliaquim,NNP,PER
485,Mangala,NNP,PER
485,bisa,MD,O
485,merebut,VB,O
485,bola,NN,O
485,sebelum,SC,O
485,Matuidi,NNP,PER
485,melepaskan,VB,O
485,tembakan,NN,O
485,.,Z,O
486,City,FW,ORG
486,gagal,JJ,O
486,menghalau,SC,O
486,sebuah,NND,O
486,tendangan,NN,O
486,sudut,NN,O
486,dan,CC,O
486,Bacary,NNP,PER
486,Sagna,NNP,PER
486,lantas,NN,O
486,dinilai,VB,O
486,mengganjal,NN,O
486,David,NNP,PER
486,Luiz,NNP,PER
486,di,IN,O
486,kotak,NN,O
486,terlarang,VB,O
486,.,Z,O
487,Menerima,CD,O
487,umpan,NN,O
487,Serge,NNP,PER
487,Aurier,NNP,PER
487,",",Z,O
487,Ibrahimovic,NNP,PER
487,yang,SC,O
487,berdiri,VB,O
487,di,IN,O
487,tiang,NN,O
487,jauh,JJ,O
487,di,IN,O
487,sisi,NN,O
487,kiri,NN,O
487,kemudian,CC,O
487,menanduk,NN,O
487,bola,NN,O
487,.,Z,O
488,Ibrahimovic,NNP,PER
488,mencoba,VB,O
488,melepaskan,VB,O
488,tembakan,NN,O
488,dari,IN,O
488,luar,NN,O
488,kotak,NN,O
488,penalti,NN,O
488,",",Z,O
488,tapi,CC,O
488,bola,NN,O
488,masih,MD,O
488,melambung,VB,O
488,di,IN,O
488,atas,NN,O
488,mistar,IN,O
488,gawang,NN,O
488,.,Z,O
489,Gol,NNP,O
489,untuk,IN,O
489,PSG,NNP,ORG
489,yang,SC,O
489,diciptakan,VB,O
489,oleh,IN,O
489,Ibrahimovic,NNP,PER
489,lahir,VB,O
489,berkat,NN,O
489,kesalahan,NN,O
489,Fernando,NNP,PER
489,.,Z,O
490,Hart,NNP,PER
490,bisa,MD,O
